customer_id,tier,total_spend,invoice_count,avg_invoice_value,preferred_category,preferred_brand,purchase_frequency
414,Silver,201520.45,5,40304.09,Laptops,MacBook,Monthly
415,Silver,3356.24,4,839.06,Printers,HP,Weekly
416,Bronze,14791.75,2,7395.88,Keyboards,Dell,Weekly
417,Silver,38179.16,4,9544.79,Mice,Dell,Monthly
418,Silver,44433.73,5,8886.75,Monitors,Dell,Monthly
419,Silver,113590.88,6,18931.81,Tablets,iPad,Monthly
420,Bronze,7336.08,1,7336.08,Laptops,HP,Weekly
421,Bronze,141672.48,2,70836.24,Keyboards,Logitech,Weekly
422,Gold,253428.24,8,31678.53,Tablets,iPad,Bi-weekly
423,Bronze,29893.66,3,9964.55,Smartphones,Poco,Monthly
424,Bronze,5286.78,3,1762.26,Mice,Dell,Weekly
425,Silver,590456.79,5,118091.36,Mice,Logitech,Weekly
426,Bronze,57677.58,3,19225.86,Printers,HP,Bi-weekly
427,Gold,409048.78,7,58435.54,Laptops,HP,Weekly
428,Gold,699088.25,7,99869.75,Smartphones,Xiaomi,Monthly
429,Silver,515596.56,5,103119.31,Keyboards,Logitech,Quarterly
430,Gold,270311.18,7,38615.88,Smartphones,iPhone,Bi-weekly
431,Bronze,202088.98,3,67362.99,Tablets,Samsung,Bi-weekly
432,Silver,171561.4,4,42890.35,Monitors,LG,Monthly
433,Silver,179213.29,6,29868.88,Keyboards,Logitech,Quarterly
434,Silver,387394.22,6,64565.7,Mice,Logitech,Bi-weekly
435,Gold,602404.43,7,86057.78,Mice,Logitech,Bi-weekly
436,Bronze,30395.64,2,15197.82,Laptops,HP,Bi-weekly
437,Bronze,35752.24,2,17876.12,Laptops,MacBook,Weekly
438,Silver,483433.75,5,96686.75,Laptops,MacBook,Bi-weekly
439,Silver,26306.1,5,5261.22,Smartphones,iPhone,Weekly
440,Silver,36866.06,4,9216.52,Printers,Canon,Monthly
441,Silver,93852.13,4,23463.03,Smartphones,Xiaomi,Weekly
442,Silver,29087.51,4,7271.88,Printers,HP,Weekly
443,Silver,44944.91,5,8988.98,Mice,Dell,Quarterly
444,Silver,8968.64,4,2242.16,Mice,Dell,Weekly
445,Silver,150133.55,6,25022.26,Smartphones,Poco,Quarterly
446,Bronze,141091.36,3,47030.45,Monitors,LG,Bi-weekly
447,Bronze,23540.85,1,23540.85,Tablets,Samsung,Bi-weekly
448,Silver,56892.55,4,14223.14,Laptops,MacBook,Quarterly
449,Gold,117129.87,7,16732.84,Monitors,MSI,Monthly
450,Silver,452814.03,4,113203.51,Keyboards,Corsair,Monthly
451,Silver,125851.06,4,31462.77,Smartphones,Samsung,Bi-weekly
452,Silver,99840.27,4,24960.07,Monitors,LG,Bi-weekly
453,Silver,49468.31,5,9893.66,Smartphones,Poco,Weekly
454,Bronze,79072.97,3,26357.66,Tablets,iPad,Monthly
455,Gold,242532.36,8,30316.55,Keyboards,Razer,Quarterly
456,Bronze,182587.48,2,91293.74,Laptops,HP,Quarterly
457,Gold,269666.94,7,38523.85,Monitors,MSI,Weekly
458,Gold,15479.03,7,2211.29,Laptops,Dell,Bi-weekly
459,Silver,66609.27,6,11101.54,Smartphones,OnePlus,Quarterly
460,Silver,388932.37,5,77786.47,Tablets,Samsung,Bi-weekly
461,Bronze,52559.04,1,52559.04,Keyboards,Corsair,Weekly
462,Silver,165040.8,6,27506.8,Keyboards,Corsair,Quarterly
463,Silver,79452.62,5,15890.52,Mice,Dell,Monthly
464,Gold,116346.19,7,16620.88,Printers,Canon,Monthly
465,Gold,24647.72,7,3521.1,Tablets,iPad,Monthly
466,Bronze,107725.23,2,53862.62,Printers,Canon,Weekly
467,Bronze,121049.3,3,40349.77,Printers,Canon,Weekly
468,Bronze,98448.05,3,32816.02,Smartphones,Samsung,Quarterly
469,Silver,114326.25,5,22865.25,Smartphones,Poco,Bi-weekly
470,Silver,413750.42,6,68958.4,Laptops,Dell,Weekly
471,Gold,129833.03,9,14425.89,Smartphones,Samsung,Quarterly
472,Gold,344130.81,7,49161.54,Keyboards,Razer,Weekly
473,Silver,700107.64,5,140021.53,Smartphones,Xiaomi,Weekly
474,Silver,40615.41,5,8123.08,Tablets,Samsung,Weekly
475,Silver,156242.78,4,39060.7,Smartphones,Realme,Quarterly
476,Gold,58644.49,10,5864.45,Smartphones,Samsung,Quarterly
477,Gold,523408.15,8,65426.02,Smartphones,Samsung,Bi-weekly
478,Bronze,196242.62,3,65414.21,Smartphones,iPhone,Quarterly
479,Silver,540217.97,5,108043.59,Smartphones,iPhone,Weekly
480,Silver,434502.29,6,72417.05,Monitors,MSI,Weekly
481,Bronze,229437.49,3,76479.16,Smartphones,Samsung,Monthly
482,Silver,145966.56,5,29193.31,Laptops,Lenovo,Weekly
483,Gold,171277.7,7,24468.24,Laptops,MacBook,Quarterly
484,Silver,290705.31,4,72676.33,Smartphones,Realme,Quarterly
485,Silver,47175.27,4,11793.82,Smartphones,Poco,Bi-weekly
486,Gold,35542.23,7,5077.46,Laptops,MacBook,Bi-weekly
487,Gold,154925.23,7,22132.18,Laptops,HP,Monthly
488,Bronze,34664.38,3,11554.79,Laptops,HP,Monthly
489,Gold,14666.87,9,1629.65,Smartphones,iPhone,Bi-weekly
490,Bronze,34487.09,2,17243.55,Printers,HP,Quarterly
491,Silver,91393.26,5,18278.65,Smartphones,Xiaomi,Monthly
492,Silver,133053.07,4,33263.27,Mice,Corsair,Weekly
493,Silver,289647.03,6,48274.51,Keyboards,Logitech,Weekly
494,Bronze,17998.01,2,8999.01,Keyboards,Dell,Monthly
495,Silver,91868.09,6,15311.35,Smartphones,iPhone,Weekly
496,Silver,10561.82,4,2640.45,Printers,Canon,Monthly
497,Silver,458608.85,6,76434.81,Smartphones,Realme,Quarterly
498,Gold,544149.57,10,54414.96,Printers,Canon,Bi-weekly
499,Silver,184871.16,5,36974.23,Smartphones,OnePlus,Bi-weekly
500,Bronze,16176.82,3,5392.27,Keyboards,Dell,Quarterly
501,Silver,323936.31,5,64787.26,Smartphones,OnePlus,Monthly
502,Bronze,78148.11,2,39074.05,Keyboards,Corsair,Weekly
503,Gold,671091.17,9,74565.69,Tablets,Samsung,Quarterly
504,Silver,157136.78,4,39284.2,Printers,HP,Quarterly
505,Silver,154261.05,6,25710.18,Mice,Corsair,Weekly
506,Bronze,47867.23,2,23933.62,Printers,Canon,Weekly
507,Silver,668309.05,4,167077.26,Keyboards,Razer,Quarterly
508,Silver,680763.37,4,170190.84,Mice,Corsair,Quarterly
509,Bronze,15303.43,1,15303.43,Keyboards,Dell,Quarterly
510,Silver,353881.23,5,70776.25,Smartphones,iPhone,Weekly
511,Bronze,24832.78,3,8277.59,Keyboards,Logitech,Bi-weekly
512,Bronze,111341.89,1,111341.89,Printers,Canon,Quarterly
513,Silver,58144.76,6,9690.79,Smartphones,Realme,Monthly
514,Silver,319895.57,5,63979.11,Mice,Corsair,Bi-weekly
515,Bronze,61124.42,3,20374.81,Monitors,Dell,Bi-weekly
516,Bronze,5775.9,3,1925.3,Laptops,Dell,Quarterly
517,Silver,75765.23,4,18941.31,Printers,HP,Weekly
518,Gold,378118.33,7,54016.9,Mice,Corsair,Bi-weekly
519,Bronze,47382.29,3,15794.1,Mice,Corsair,Weekly
520,Gold,77781.25,7,11111.61,Smartphones,OnePlus,Quarterly
521,Bronze,31424.04,3,10474.68,Smartphones,Poco,Quarterly
522,Bronze,40863.79,2,20431.89,Tablets,iPad,Monthly
523,Silver,431426.01,5,86285.2,Mice,Logitech,Bi-weekly
524,Bronze,6451.96,2,3225.98,Laptops,MacBook,Monthly
525,Silver,112394.41,4,28098.6,Mice,Dell,Monthly
526,Silver,144510.92,5,28902.18,Laptops,MacBook,Monthly
527,Gold,142671.83,8,17833.98,Monitors,MSI,Monthly
528,Silver,129048.09,5,25809.62,Keyboards,Razer,Monthly
529,Silver,13902.57,4,3475.64,Monitors,BenQ,Weekly
530,Gold,151157.98,7,21594.0,Monitors,Dell,Monthly
531,Bronze,210164.85,3,70054.95,Printers,Canon,Quarterly
532,Silver,68745.22,5,13749.04,Printers,Canon,Bi-weekly
533,Bronze,84176.45,2,42088.22,Monitors,MSI,Quarterly
534,Silver,302869.27,5,60573.85,Monitors,LG,Weekly
535,Silver,36348.74,5,7269.75,Mice,Logitech,Weekly
536,Silver,97623.99,4,24406.0,Printers,Canon,Weekly
537,Gold,709661.91,8,88707.74,Tablets,Samsung,Quarterly
538,Silver,16271.13,4,4067.78,Laptops,Dell,Quarterly
539,Silver,161657.01,4,40414.25,Printers,HP,Weekly
540,Silver,28874.2,5,5774.84,Monitors,BenQ,Monthly
541,Bronze,109846.37,1,109846.37,Laptops,HP,Bi-weekly
542,Silver,229603.53,4,57400.88,Keyboards,Razer,Weekly
543,Silver,376844.09,6,62807.35,Smartphones,Realme,Monthly
544,Silver,190938.63,5,38187.73,Keyboards,Logitech,Monthly
545,Silver,12438.61,6,2073.1,Printers,HP,Weekly
546,Silver,78409.77,5,15681.95,Printers,Canon,Weekly
547,Bronze,62296.93,3,20765.64,Laptops,Dell,Monthly
548,Silver,88557.01,5,17711.4,Mice,Corsair,Weekly
549,Gold,652087.19,8,81510.9,Tablets,Samsung,Bi-weekly
550,Silver,135353.27,4,33838.32,Laptops,HP,Monthly
551,Silver,196281.15,5,39256.23,Mice,Logitech,Bi-weekly
552,Silver,647541.93,5,129508.39,Laptops,HP,Quarterly
553,Gold,7787.18,8,973.4,Laptops,HP,Monthly
554,Silver,1077277.33,5,215455.47,Keyboards,Logitech,Weekly
555,Silver,43219.87,4,10804.97,Keyboards,Razer,Quarterly
556,Silver,115832.13,4,28958.03,Tablets,iPad,Weekly
557,Silver,28618.66,5,5723.73,Laptops,HP,Monthly
558,Silver,85223.06,5,17044.61,Laptops,Dell,Quarterly
559,Silver,6585.05,5,1317.01,Tablets,Samsung,Monthly
560,Bronze,66424.77,1,66424.77,Printers,Canon,Weekly
561,Bronze,166642.93,3,55547.64,Keyboards,Logitech,Quarterly
562,Silver,114493.55,4,28623.39,Keyboards,Dell,Bi-weekly
563,Gold,237093.57,7,33870.51,Mice,Logitech,Bi-weekly
564,Silver,215758.08,5,43151.62,Smartphones,OnePlus,Quarterly
565,Silver,146953.28,6,24492.21,Mice,Dell,Bi-weekly
566,Silver,507740.74,4,126935.19,Keyboards,Dell,Weekly
567,Silver,187452.83,4,46863.21,Monitors,Dell,Quarterly
568,Silver,179219.12,6,29869.85,Mice,Dell,Bi-weekly
569,Silver,20368.07,4,5092.02,Laptops,HP,Monthly
570,Silver,220086.82,4,55021.7,Monitors,Dell,Monthly
571,Bronze,46409.02,3,15469.67,Mice,Logitech,Quarterly
572,Bronze,181349.56,3,60449.85,Keyboards,Dell,Monthly
573,Silver,982749.78,6,163791.63,Tablets,iPad,Monthly
574,Bronze,38357.83,2,19178.92,Mice,Logitech,Monthly
575,Gold,21197.12,8,2649.64,Smartphones,OnePlus,Bi-weekly
576,Silver,278918.23,6,46486.37,Smartphones,Samsung,Bi-weekly
577,Silver,98687.31,4,24671.83,Tablets,Samsung,Bi-weekly
578,Silver,11426.97,4,2856.74,Laptops,Dell,Weekly
579,Bronze,35161.11,3,11720.37,Printers,HP,Monthly
580,Silver,292200.5,6,48700.08,Printers,Canon,Monthly
581,Bronze,12002.55,2,6001.28,Keyboards,Logitech,Weekly
582,Bronze,12413.17,1,12413.17,Laptops,MacBook,Quarterly
583,Bronze,7675.73,2,3837.87,Tablets,Samsung,Weekly
584,Silver,241840.8,5,48368.16,Printers,HP,Weekly
585,Silver,51195.25,5,10239.05,Mice,Dell,Bi-weekly
586,Silver,267093.01,4,66773.25,Monitors,Dell,Monthly
587,Gold,1156212.78,7,165173.25,Laptops,HP,Bi-weekly
588,Gold,501664.68,9,55740.52,Printers,Canon,Quarterly
589,Silver,154387.5,6,25731.25,Printers,HP,Monthly
590,Bronze,31664.04,1,31664.04,Smartphones,Realme,Quarterly
591,Silver,8403.34,4,2100.84,Keyboards,Razer,Bi-weekly
592,Bronze,5323.59,1,5323.59,Laptops,Lenovo,Quarterly
593,Bronze,23884.09,2,11942.04,Printers,Canon,Weekly
594,Silver,28574.89,4,7143.72,Tablets,iPad,Monthly
595,Silver,358934.74,6,59822.46,Mice,Corsair,Weekly
596,Silver,431454.24,6,71909.04,Laptops,MacBook,Weekly
597,Bronze,37037.24,3,12345.75,Keyboards,Corsair,Bi-weekly
598,Silver,20389.42,6,3398.24,Tablets,Samsung,Bi-weekly
599,Silver,56278.53,4,14069.63,Smartphones,Poco,Quarterly
600,Bronze,4357.64,1,4357.64,Tablets,iPad,Bi-weekly
601,Bronze,83864.34,1,83864.34,Printers,Canon,Monthly
602,Gold,205963.11,9,22884.79,Printers,HP,Monthly
603,Silver,157383.32,4,39345.83,Printers,Canon,Bi-weekly
604,Bronze,206539.86,3,68846.62,Mice,Logitech,Weekly
605,Silver,169738.88,6,28289.81,Printers,HP,Bi-weekly
606,Silver,83394.81,5,16678.96,Keyboards,Logitech,Quarterly
607,Gold,498032.88,8,62254.11,Smartphones,Realme,Bi-weekly
608,Gold,361808.09,7,51686.87,Mice,Dell,Weekly
609,Silver,102570.49,6,17095.08,Tablets,Samsung,Monthly
610,Silver,210071.41,5,42014.28,Laptops,HP,Monthly
611,Bronze,111479.89,2,55739.94,Smartphones,iPhone,Bi-weekly
612,Silver,241796.47,5,48359.29,Smartphones,Samsung,Quarterly
613,Gold,547192.22,7,78170.32,Smartphones,Xiaomi,Monthly
614,Silver,59753.93,4,14938.48,Printers,Canon,Bi-weekly
615,Gold,115594.83,7,16513.55,Printers,HP,Weekly
616,Silver,301535.44,6,50255.91,Smartphones,Samsung,Quarterly
617,Silver,21410.97,4,5352.74,Tablets,iPad,Weekly
618,Silver,251570.33,5,50314.07,Mice,Dell,Weekly
619,Silver,19222.24,6,3203.71,Keyboards,Logitech,Bi-weekly
620,Silver,35424.92,6,5904.15,Tablets,iPad,Weekly
621,Bronze,22290.38,2,11145.19,Tablets,iPad,Weekly
622,Silver,343524.38,5,68704.88,Monitors,Dell,Quarterly
623,Silver,186155.9,5,37231.18,Mice,Logitech,Weekly
624,Gold,508766.53,9,56529.61,Keyboards,Dell,Weekly
625,Silver,325963.98,4,81490.99,Mice,Corsair,Monthly
626,Bronze,146780.8,2,73390.4,Keyboards,Dell,Quarterly
627,Bronze,4638.48,1,4638.48,Printers,HP,Monthly
628,Silver,116227.82,5,23245.56,Tablets,iPad,Weekly
629,Silver,208632.52,6,34772.09,Smartphones,OnePlus,Monthly
630,Gold,93462.03,7,13351.72,Keyboards,Corsair,Bi-weekly
631,Bronze,90209.29,2,45104.64,Printers,Canon,Bi-weekly
632,Silver,184389.49,5,36877.9,Keyboards,Razer,Bi-weekly
633,Silver,364990.99,6,60831.83,Keyboards,Razer,Quarterly
634,Silver,165029.01,6,27504.83,Monitors,LG,Quarterly
635,Silver,3096.64,4,774.16,Keyboards,Razer,Weekly
636,Silver,29140.13,4,7285.03,Mice,Dell,Bi-weekly
637,Silver,39288.63,4,9822.16,Laptops,MacBook,Weekly
638,Silver,31153.07,5,6230.61,Monitors,MSI,Monthly
639,Silver,485595.91,5,97119.18,Mice,Dell,Bi-weekly
640,Bronze,138025.09,3,46008.36,Laptops,Dell,Monthly
641,Bronze,27201.87,1,27201.87,Smartphones,Poco,Weekly
642,Silver,17476.67,4,4369.17,Smartphones,Poco,Monthly
643,Silver,190219.5,5,38043.9,Monitors,MSI,Weekly
644,Bronze,58865.3,2,29432.65,Tablets,iPad,Quarterly
645,Silver,409305.92,6,68217.65,Smartphones,Realme,Quarterly
646,Bronze,63502.83,1,63502.83,Tablets,iPad,Quarterly
647,Silver,144515.88,6,24085.98,Monitors,MSI,Quarterly
648,Silver,514698.78,5,102939.76,Smartphones,Xiaomi,Weekly
649,Bronze,10647.32,2,5323.66,Monitors,BenQ,Quarterly
650,Bronze,4774.51,3,1591.5,Laptops,MacBook,Weekly
651,Silver,114305.95,4,28576.49,Printers,HP,Weekly
652,Bronze,94154.7,2,47077.35,Keyboards,Logitech,Bi-weekly
653,Silver,185160.61,4,46290.15,Monitors,Dell,Monthly
654,Silver,18112.21,4,4528.05,Tablets,Samsung,Monthly
655,Bronze,203862.54,3,67954.18,Mice,Dell,Bi-weekly
656,Bronze,34079.32,1,34079.32,Smartphones,Xiaomi,Bi-weekly
657,Silver,451477.1,4,112869.28,Laptops,Lenovo,Bi-weekly
658,Gold,875803.53,9,97311.5,Smartphones,iPhone,Weekly
659,Gold,120413.73,7,17201.96,Printers,HP,Monthly
660,Bronze,118261.9,3,39420.63,Laptops,MacBook,Weekly
661,Silver,365475.08,4,91368.77,Printers,HP,Bi-weekly
662,Silver,480623.52,5,96124.7,Monitors,Dell,Monthly
663,Gold,2261.71,8,282.71,Printers,HP,Quarterly
664,Bronze,83869.78,3,27956.59,Printers,HP,Quarterly
665,Bronze,535749.74,3,178583.25,Keyboards,Logitech,Weekly
666,Silver,16885.24,4,4221.31,Printers,Canon,Quarterly
667,Silver,36455.83,4,9113.96,Keyboards,Logitech,Bi-weekly
668,Silver,158943.6,4,39735.9,Tablets,Samsung,Weekly
669,Gold,662349.74,7,94621.39,Smartphones,Xiaomi,Monthly
670,Silver,87631.62,6,14605.27,Smartphones,Xiaomi,Weekly
671,Bronze,147960.23,3,49320.08,Smartphones,Samsung,Weekly
672,Silver,166371.6,6,27728.6,Keyboards,Corsair,Monthly
673,Silver,122445.87,4,30611.47,Printers,HP,Bi-weekly
674,Silver,318310.49,5,63662.1,Laptops,Lenovo,Bi-weekly
675,Bronze,201588.92,3,67196.31,Smartphones,Xiaomi,Bi-weekly
676,Silver,37403.88,6,6233.98,Monitors,MSI,Quarterly
677,Bronze,248134.06,3,82711.35,Printers,HP,Monthly
678,Bronze,116737.23,3,38912.41,Laptops,Dell,Bi-weekly
679,Gold,899510.91,7,128501.56,Tablets,Samsung,Quarterly
680,Bronze,349135.23,3,116378.41,Smartphones,Realme,Quarterly
681,Silver,97231.1,4,24307.77,Monitors,LG,Monthly
682,Silver,31451.8,5,6290.36,Tablets,Samsung,Weekly
683,Silver,53058.64,5,10611.73,Printers,HP,Quarterly
684,Gold,276904.13,7,39557.73,Laptops,Lenovo,Weekly
685,Bronze,109246.71,3,36415.57,Smartphones,Samsung,Bi-weekly
686,Silver,197129.57,5,39425.91,Printers,Canon,Quarterly
687,Bronze,56642.96,2,28321.48,Laptops,Lenovo,Bi-weekly
688,Silver,258165.89,4,64541.47,Smartphones,Xiaomi,Bi-weekly
689,Bronze,70596.66,2,35298.33,Keyboards,Razer,Monthly
690,Silver,46101.74,4,11525.43,Keyboards,Corsair,Bi-weekly
691,Gold,1095145.11,9,121682.79,Tablets,Samsung,Bi-weekly
692,Silver,146338.05,6,24389.67,Smartphones,Poco,Quarterly
693,Gold,273108.7,7,39015.53,Laptops,Dell,Monthly
694,Silver,101068.32,4,25267.08,Printers,HP,Weekly
695,Silver,297439.19,6,49573.2,Smartphones,Realme,Monthly
696,Bronze,43913.38,1,43913.38,Laptops,Dell,Quarterly
697,Bronze,9276.19,2,4638.09,Monitors,BenQ,Bi-weekly
698,Silver,865479.15,6,144246.52,Mice,Corsair,Quarterly
699,Silver,356796.32,4,89199.08,Tablets,iPad,Weekly
700,Bronze,158286.85,3,52762.28,Smartphones,iPhone,Monthly
701,Silver,298957.01,4,74739.25,Smartphones,Poco,Monthly
702,Silver,3969.43,5,793.89,Laptops,MacBook,Bi-weekly
703,Bronze,96961.84,2,48480.92,Keyboards,Logitech,Bi-weekly
704,Bronze,209458.34,3,69819.45,Printers,Canon,Bi-weekly
705,Silver,210029.13,5,42005.83,Laptops,Lenovo,Bi-weekly
706,Bronze,176221.07,3,58740.36,Laptops,HP,Weekly
707,Silver,371818.32,5,74363.66,Monitors,MSI,Quarterly
708,Bronze,182256.63,2,91128.32,Tablets,iPad,Monthly
709,Silver,100258.63,6,16709.77,Keyboards,Corsair,Bi-weekly
710,Bronze,413828.05,3,137942.68,Laptops,HP,Weekly
711,Gold,1095115.43,9,121679.49,Keyboards,Razer,Bi-weekly
712,Gold,1138577.23,7,162653.89,Mice,Dell,Quarterly
713,Silver,30877.93,5,6175.59,Smartphones,Samsung,Monthly
714,Silver,276747.55,4,69186.89,Monitors,BenQ,Weekly
715,Silver,560402.91,6,93400.48,Smartphones,Poco,Quarterly
716,Silver,167906.12,6,27984.35,Smartphones,iPhone,Quarterly
717,Silver,78147.67,5,15629.53,Printers,Canon,Weekly
718,Gold,265896.68,7,37985.24,Laptops,Dell,Weekly
719,Silver,206038.07,5,41207.61,Printers,Canon,Monthly
720,Gold,455861.79,7,65123.11,Monitors,BenQ,Monthly
721,Silver,653877.08,6,108979.51,Smartphones,OnePlus,Weekly
722,Bronze,94824.43,3,31608.14,Monitors,MSI,Bi-weekly
723,Silver,70450.0,5,14090.0,Mice,Corsair,Quarterly
724,Silver,21492.94,5,4298.59,Smartphones,Samsung,Monthly
725,Silver,647965.85,5,129593.17,Mice,Corsair,Weekly
726,Silver,64505.29,6,10750.88,Smartphones,Xiaomi,Weekly
727,Silver,27118.54,5,5423.71,Mice,Dell,Quarterly
728,Gold,49105.86,7,7015.12,Printers,Canon,Bi-weekly
729,Bronze,230222.33,3,76740.78,Laptops,Dell,Weekly
730,Silver,144111.02,5,28822.2,Smartphones,iPhone,Weekly
731,Gold,210970.25,7,30138.61,Printers,HP,Quarterly
732,Silver,134791.49,5,26958.3,Laptops,Dell,Bi-weekly
733,Silver,193885.72,6,32314.29,Laptops,Dell,Bi-weekly
734,Silver,54450.27,5,10890.05,Printers,HP,Monthly
735,Silver,65045.44,4,16261.36,Tablets,Samsung,Weekly
736,Silver,241121.52,4,60280.38,Printers,HP,Weekly
737,Silver,58696.3,4,14674.08,Keyboards,Dell,Bi-weekly
738,Silver,56723.93,4,14180.98,Smartphones,Realme,Weekly
739,Bronze,56852.19,3,18950.73,Tablets,iPad,Quarterly
740,Bronze,157569.88,3,52523.29,Monitors,BenQ,Weekly
741,Gold,5985.47,7,855.07,Mice,Corsair,Weekly
742,Silver,464963.25,4,116240.81,Smartphones,Samsung,Weekly
743,Silver,382843.25,5,76568.65,Mice,Logitech,Bi-weekly
744,Silver,89626.18,4,22406.54,Mice,Corsair,Monthly
745,Silver,21664.66,4,5416.17,Smartphones,Samsung,Quarterly
746,Bronze,70026.53,2,35013.26,Laptops,Dell,Monthly
747,Bronze,102706.85,1,102706.85,Laptops,MacBook,Bi-weekly
748,Silver,120870.84,5,24174.17,Monitors,Dell,Quarterly
749,Silver,120147.29,4,30036.82,Mice,Dell,Monthly
750,Silver,259339.44,4,64834.86,Mice,Logitech,Quarterly
751,Silver,57083.33,4,14270.83,Printers,Canon,Weekly
752,Bronze,254586.46,3,84862.15,Smartphones,OnePlus,Monthly
753,Silver,2910.96,4,727.74,Keyboards,Logitech,Bi-weekly
754,Bronze,227226.71,3,75742.24,Tablets,iPad,Monthly
755,Bronze,53867.25,3,17955.75,Keyboards,Corsair,Bi-weekly
756,Silver,103377.42,5,20675.48,Tablets,Samsung,Weekly
757,Bronze,104034.78,3,34678.26,Monitors,ASUS,Bi-weekly
758,Silver,6601.93,5,1320.39,Smartphones,Realme,Weekly
759,Silver,868878.7,4,217219.68,Monitors,Dell,Quarterly
760,Gold,471258.04,9,52362.0,Monitors,MSI,Weekly
761,Silver,134257.93,5,26851.59,Printers,HP,Weekly
762,Silver,57668.7,4,14417.18,Tablets,Samsung,Quarterly
763,Silver,11210.24,5,2242.05,Keyboards,Logitech,Bi-weekly
764,Gold,599352.42,7,85621.77,Printers,HP,Quarterly
765,Bronze,30713.98,2,15356.99,Keyboards,Dell,Monthly
766,Silver,98700.65,5,19740.13,Laptops,MacBook,Bi-weekly
767,Bronze,186160.18,3,62053.39,Printers,HP,Bi-weekly
768,Silver,164716.46,4,41179.12,Mice,Dell,Bi-weekly
769,Silver,188387.15,4,47096.79,Monitors,LG,Quarterly
770,Bronze,372299.75,3,124099.92,Monitors,BenQ,Quarterly
771,Bronze,303147.53,3,101049.18,Smartphones,OnePlus,Weekly
772,Silver,132209.9,5,26441.98,Smartphones,OnePlus,Bi-weekly
773,Bronze,4206.63,2,2103.31,Monitors,ASUS,Quarterly
774,Silver,429319.85,4,107329.96,Laptops,Lenovo,Weekly
775,Bronze,13323.37,2,6661.69,Printers,HP,Weekly
776,Bronze,35904.14,2,17952.07,Monitors,MSI,Quarterly
777,Silver,7740.22,4,1935.05,Mice,Logitech,Weekly
778,Bronze,290756.03,3,96918.68,Monitors,Dell,Monthly
779,Silver,572542.11,4,143135.53,Tablets,Samsung,Quarterly
780,Bronze,179524.96,2,89762.48,Mice,Logitech,Weekly
781,Silver,49967.22,5,9993.44,Smartphones,Poco,Monthly
782,Gold,58389.24,8,7298.65,Laptops,MacBook,Bi-weekly
783,Silver,23011.02,6,3835.17,Tablets,iPad,Monthly
784,Silver,24570.43,5,4914.09,Tablets,Samsung,Quarterly
785,Silver,231956.69,6,38659.45,Smartphones,Realme,Weekly
786,Silver,381484.13,5,76296.83,Printers,Canon,Monthly
787,Silver,99195.18,4,24798.79,Printers,Canon,Quarterly
788,Silver,103390.44,6,17231.74,Mice,Logitech,Weekly
789,Silver,144685.79,6,24114.3,Mice,Logitech,Weekly
790,Gold,60715.73,7,8673.68,Printers,Canon,Quarterly
791,Silver,113772.4,4,28443.1,Printers,Canon,Bi-weekly
792,Bronze,67900.62,3,22633.54,Smartphones,Xiaomi,Weekly
793,Bronze,28871.3,2,14435.65,Mice,Logitech,Bi-weekly
794,Gold,361025.8,7,51575.11,Keyboards,Logitech,Bi-weekly
795,Silver,242939.21,5,48587.84,Keyboards,Dell,Bi-weekly
796,Silver,93666.99,4,23416.75,Monitors,Dell,Monthly
797,Bronze,89572.23,3,29857.41,Keyboards,Dell,Monthly
798,Gold,364982.15,7,52140.31,Laptops,HP,Weekly
799,Silver,650219.48,6,108369.91,Printers,HP,Weekly
800,Gold,369664.63,8,46208.08,Laptops,HP,Monthly
801,Bronze,94692.82,3,31564.27,Laptops,HP,Bi-weekly
802,Silver,60631.12,4,15157.78,Monitors,Dell,Monthly
803,Silver,12995.95,6,2165.99,Keyboards,Logitech,Bi-weekly
804,Gold,59108.93,11,5373.54,Keyboards,Dell,Weekly
805,Bronze,276685.48,3,92228.49,Mice,Logitech,Quarterly
806,Silver,348042.7,5,69608.54,Monitors,BenQ,Quarterly
807,Gold,1251934.78,8,156491.85,Mice,Dell,Monthly
808,Silver,9180.24,6,1530.04,Mice,Logitech,Monthly
809,Silver,142081.48,6,23680.25,Printers,Canon,Bi-weekly
810,Silver,179145.88,4,44786.47,Laptops,MacBook,Quarterly
811,Gold,851278.82,9,94586.54,Monitors,MSI,Bi-weekly
812,Silver,105900.88,6,17650.15,Mice,Corsair,Monthly
813,Bronze,141852.08,2,70926.04,Keyboards,Logitech,Quarterly
814,Gold,208897.79,7,29842.54,Printers,Canon,Monthly
815,Silver,421919.39,6,70319.9,Tablets,Samsung,Weekly
816,Gold,801420.91,9,89046.77,Keyboards,Dell,Monthly
817,Bronze,97770.5,3,32590.17,Keyboards,Corsair,Bi-weekly
818,Silver,251091.54,6,41848.59,Tablets,Samsung,Quarterly
819,Bronze,47288.56,1,47288.56,Monitors,Dell,Monthly
820,Silver,92877.92,4,23219.48,Tablets,iPad,Quarterly
821,Silver,36406.74,4,9101.68,Keyboards,Razer,Bi-weekly
822,Silver,85344.44,6,14224.07,Smartphones,OnePlus,Quarterly
823,Silver,36750.41,4,9187.6,Smartphones,OnePlus,Monthly
824,Silver,238613.92,4,59653.48,Smartphones,iPhone,Monthly
825,Bronze,534505.93,3,178168.64,Keyboards,Razer,Bi-weekly
826,Silver,27307.65,4,6826.91,Laptops,MacBook,Bi-weekly
